PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
5.56,17.06,2.29,0.45,0.94,31.66,43,Good
9,21.22,3.85,0.59,2.11,30.56,54,Satisfactory
7.9,24.9,3.94,0.63,1.13,31.87,50,Good
15.08,33.7,3.66,0.6,2.15,33.88,51,Satisfactory
10.74,28.25,3.35,0.63,0.95,28.9,51,Satisfactory
21,40.48,5.03,0.81,1.17,24.18,52,Satisfactory
21.45,42.58,3.74,0.72,0.55,26.49,52,Satisfactory
19.93,39.9,4.98,0.74,1.43,27.55,51,Satisfactory
20.37,38.29,4.17,0.72,1.08,21.62,48,Good
13.58,31.07,3.64,0.67,1.36,19.92,42,Good
8.02,23.18,4.01,0.7,0.73,22.72,48,Good
7.98,22.64,3.03,0.63,1.57,26.12,45,Good
12.11,30.07,3.65,0.64,1.79,30.67,49,Good
6.82,21.39,3.12,0.59,1.36,31.24,50,Good
6.9,18.76,3.35,0.71,2.02,26.6,51,Satisfactory
9.75,21.27,3.98,0.7,1.65,30.35,53,Satisfactory
27.82,23.28,3.75,0.7,1.05,27.47,58,Satisfactory
15.48,31.92,3.61,0.67,1.29,26.61,48,Good
14.76,30.21,3.96,0.72,1.23,26.98,55,Satisfactory
13.65,39.05,3.86,0.66,1.34,19.78,47,Good
10.55,28.91,2.97,0.68,1.38,18.16,44,Good
9.84,26.69,3.51,0.81,1.03,16.1,51,Satisfactory
11.17,27.66,3.32,0.84,1.21,15.35,59,Satisfactory
15.35,23.82,3.68,0.77,0.99,16.2,52,Satisfactory
11.81,21.87,3.52,0.81,0.61,12.12,55,Satisfactory
9.23,19.67,3.35,0.78,1.81,13.47,53,Satisfactory
13.71,27.82,4.12,0.82,2.75,15.58,58,Satisfactory
12.5,29.74,3.08,0.77,1.04,17.62,54,Satisfactory
14.83,30.69,2.7,0.8,1.22,15.78,52,Satisfactory
11.86,27.14,2.66,0.7,1.33,24.46,48,Good
13.06,28.23,1.42,0.67,0.58,20.23,44,Good
17.36,33.53,3.3,0.73,1.25,23.88,46,Good
14.02,30.52,3.17,0.77,1.01,20.82,49,Good
13.42,29.57,3.34,0.8,0.63,19,53,Satisfactory
19.32,32.68,3.66,0.87,0.89,23.53,56,Satisfactory
18.6,34.76,4.01,0.94,0.82,19,57,Satisfactory
9.92,22.19,3.57,0.85,1.09,19.97,57,Satisfactory
8.66,22.42,3.64,0.93,1.81,19.32,58,Satisfactory
17.5,33.56,3.44,0.88,1,20.32,56,Satisfactory
15.18,36.12,3.01,0.82,1.52,23.26,51,Satisfactory
11.18,33.91,3.16,0.84,1.12,20.47,50,Good
10.28,20.84,2.99,0.99,1.13,20.1,58,Satisfactory
4.78,22.3,3.09,1.13,2.08,20.74,68,Satisfactory
10.07,22.76,4.03,1.07,1.85,25.34,74,Satisfactory
13.82,26.74,4.22,1.24,1.98,26.03,80,Satisfactory
15.46,32.4,4.81,1.08,0.89,30.49,78,Satisfactory
18.97,33.81,3.63,1.01,0.64,36.42,64,Satisfactory
15.58,29.1,3.57,1.33,0.94,32.53,76,Satisfactory
10.55,20.95,3.72,3.04,1.31,29.58,153,Moderate
11.16,27.22,4.45,1.58,0.78,25.66,109,Moderate
16.49,30.45,3.69,0.89,1.17,36.25,63,Satisfactory
17.66,28.85,4.29,0.97,0.51,36.78,63,Satisfactory
15.35,31.23,4.26,0.9,0.75,32.22,60,Satisfactory
16.49,33.07,3,0.85,1.42,33.96,56,Satisfactory
13.44,28.23,3.25,0.75,1.79,36.08,62,Satisfactory
7.42,22.56,3.18,0.74,1.21,28.73,48,Good
7.99,19.94,3.36,0.7,0.89,37.35,57,Satisfactory
15.64,34.77,4.8,0.9,1.73,29.73,55,Satisfactory
18.4,33.61,4.23,0.84,0.95,40.39,67,Satisfactory
12.32,29.79,4.47,0.9,2.16,29.86,58,Satisfactory
8.51,28.76,4.36,0.97,1.38,13.35,63,Satisfactory
9.63,21.86,2.97,0.75,1.55,15.9,54,Satisfactory
17.32,28.23,4.47,0.95,1.04,14.38,64,Satisfactory
16.53,29.12,4.47,1.09,0.92,15.67,67,Satisfactory
17.68,33.51,4.57,1.07,1.93,21.96,71,Satisfactory
8.59,20.77,4.52,0.91,1.25,20.8,56,Satisfactory
27.8,23.21,3.85,0.94,1.18,18.36,59,Satisfactory
16.05,22.5,3.44,0.81,1.72,30.12,60,Satisfactory
8.03,21.1,4.11,0.91,1.43,26.67,60,Satisfactory
24,33.55,3.58,1.16,2.18,26.54,72,Satisfactory
41.09,37.78,3.14,1,0.73,25.26,79,Satisfactory
39.27,36.28,2.34,0.84,1.29,23.88,58,Satisfactory
30.64,42.3,2.52,0.85,1.58,27.95,63,Satisfactory
14.82,35.83,3.14,1.13,1.47,26.25,69,Satisfactory
18.2,33.99,2.43,1.02,1.11,27.21,77,Satisfactory
3.18,10.54,2.55,0.76,0.97,31.97,68,Satisfactory
7.75,12.23,2.88,0.82,1.07,39.53,61,Satisfactory
13.74,28.72,4.03,1.03,2.54,27.43,62,Satisfactory
22.02,37.35,3.87,1.04,5.44,30.05,69,Satisfactory
19.35,31.71,2.6,0.95,9.18,34.48,60,Satisfactory
17.01,27.28,2.92,0.92,9.53,36.96,59,Satisfactory
26.2,50.49,3.85,1.09,10.17,37.51,66,Satisfactory
21.36,50.81,3.98,1.1,9.44,41.04,67,Satisfactory
21.4,45.02,3.18,0.95,9.01,40.88,65,Satisfactory
19.01,47.27,3.47,1.08,8.21,32.8,65,Satisfactory
14.52,31.08,2.51,1.01,9.28,35.34,64,Satisfactory
9.64,30.39,2.16,1.02,8.68,32.36,63,Satisfactory
18.73,39.27,3.25,1.12,9.43,38.87,69,Satisfactory
21.32,49.25,4.56,1.26,8.44,34.03,71,Satisfactory
39.67,67.61,5.78,1.83,10.05,35.31,95,Satisfactory
28.95,56.88,5.87,3.71,9.64,28.46,136,Moderate
22.08,48.96,4.16,2.03,9.71,34.36,111,Moderate
21.53,35.95,3.55,4.11,9.91,24.68,156,Moderate
13.55,27.57,2.59,0.83,7.1,27.76,61,Satisfactory
30.45,51.91,4.45,1.06,7.93,31.24,67,Satisfactory
25.22,45.85,14.47,1.08,8.84,25.21,72,Satisfactory
22.23,43.29,17.41,1.01,9.3,28.4,80,Satisfactory
24.63,39.84,21.11,1.09,9.27,24.04,71,Satisfactory
16.2,35.35,21.44,1.12,9.61,27.77,76,Satisfactory
22.78,53.49,23.24,1.5,8.61,17.12,91,Satisfactory
19.88,49.09,18.38,1.13,9.27,32.53,83,Satisfactory
20.91,42.3,20.14,1.24,8.56,29.64,76,Satisfactory
23.36,47.81,26.13,1.32,9.23,33.3,93,Satisfactory
39.81,65.38,24.52,1.3,9.93,32.06,83,Satisfactory
22.79,40.69,21.22,1.2,8.17,29.61,80,Satisfactory
22.79,49.72,21.72,1.29,8.76,27.88,82,Satisfactory
11.23,25.41,20.93,1.1,7.86,22.96,73,Satisfactory
11.17,13.3,9.46,0.8,7.79,24.27,61,Satisfactory
16.88,31.62,16.98,1.12,8.27,27.85,72,Satisfactory
25.81,51.14,24.3,1.63,9.56,21.71,90,Satisfactory
27.99,52.39,23.43,1.47,8.54,26.59,96,Satisfactory
37.99,58.52,17.64,1.2,8.2,32.49,88,Satisfactory
32.3,58,18.07,1.14,8.98,58.08,90,Satisfactory
24.68,64.6,21.04,1.34,9.09,39.31,90,Satisfactory
17.82,39.35,14.82,1.16,8.48,40.55,76,Satisfactory
17.78,44.54,24.86,1.33,9.68,43.46,79,Satisfactory
27.24,57.7,23.66,1.33,9.46,45.3,88,Satisfactory
34.11,59.92,24.62,1.4,9.49,40.34,91,Satisfactory
27.66,49.24,23.7,1.4,9.24,42.26,87,Satisfactory
39.57,61.92,21.3,1.44,9.56,41.61,91,Satisfactory
17.89,42.06,14.27,1.3,8.33,32.31,78,Satisfactory
19.4,46.41,21.04,1.47,8.9,31.46,88,Satisfactory
32.25,63.77,26.23,1.56,11.62,40.86,92,Satisfactory
29.26,51.31,12.41,1.2,7.76,43.04,80,Satisfactory
34.5,66.25,30.54,1.49,11.15,47.89,98,Satisfactory
21.36,48.09,22.06,1.39,10.05,38.84,90,Satisfactory
29.94,57.02,24.17,1.56,9.48,29.93,97,Satisfactory
30.65,52.52,24.07,1.58,10.2,39.35,102,Moderate
38.11,63.31,21.6,1.53,9.74,46.2,97,Satisfactory
44.8,68.62,23.69,1.66,9.65,42.96,96,Satisfactory
51.96,80.62,29.92,1.94,9.43,38.6,101,Moderate
36.39,58.38,16.66,1.56,9.57,46.83,99,Satisfactory
12.52,38.64,16.21,1.59,9.48,47.93,92,Satisfactory
21.29,49.14,24.75,1.89,9.29,29.09,103,Moderate
32.54,62.85,29.29,1.63,8.58,37.06,89,Satisfactory
45.06,72.67,27.49,2.26,9.3,44.11,110,Moderate
44.74,73.72,27.32,1.94,8.64,43.56,108,Moderate
40.42,68.57,26.8,1.49,9.03,40.43,92,Satisfactory
35.96,65.09,23.08,1.41,10.15,42.93,85,Satisfactory
36.18,60.26,21.04,0.96,8.78,37.71,70,Satisfactory
39.12,65.79,24.75,0.76,8.87,34.07,72,Satisfactory
30.58,55.05,19.58,0.92,7.68,46.14,78,Satisfactory
27.03,43.67,17.5,0.85,8.36,43.66,71,Satisfactory
36.85,74.23,27.71,1.12,9.65,36.49,75,Satisfactory
30.37,59.51,30.16,1.12,9.47,35.13,75,Satisfactory
16.57,37.56,15.99,0.84,7.55,35.46,73,Satisfactory
31.99,57.01,23.64,0.99,8.15,40.21,74,Satisfactory
46.1,65.95,24.85,1.06,8.58,33.62,82,Satisfactory
35.23,55.43,30,1.01,9.89,46.81,89,Satisfactory
34.52,50.54,22.22,0.82,10.6,50.65,83,Satisfactory
45.18,72,26.77,0.97,9.13,51.15,87,Satisfactory
48.75,85.45,26.54,0.91,8.56,58.43,82,Satisfactory
61.78,90.09,25.43,1.06,8.77,58.14,97,Satisfactory
47.74,74.82,27.92,0.97,8.71,54.89,98,Satisfactory
38.16,69.87,24.09,0.95,8.61,54.29,85,Satisfactory
31.66,59.79,24.82,0.88,9.17,46.57,68,Satisfactory
28.79,56.6,23.12,0.94,8.79,38.07,66,Satisfactory
31.86,58.42,24.67,1.15,7.65,29.1,79,Satisfactory
25.78,52.01,22.73,1.04,8.05,34.92,65,Satisfactory
22.57,55.34,22.81,0.99,8.46,37.51,66,Satisfactory
25.61,53.17,23.56,1.06,8.76,33.38,65,Satisfactory
30.53,60.35,21.07,1.06,7.8,36.8,66,Satisfactory
29.85,65.88,22.96,1.03,7.75,41.96,71,Satisfactory
29.88,55.09,17.18,0.85,8.42,52.55,71,Satisfactory
28.72,59.45,20,0.87,9.13,53.33,71,Satisfactory
38.14,80.21,22.43,0.97,8.24,53.45,77,Satisfactory
55.14,91.03,26.53,1.13,9.48,52.46,94,Satisfactory
50.29,88.7,20.44,1.07,9.09,53.25,93,Satisfactory
43.18,86.73,23.19,1.05,8.28,56.73,98,Satisfactory
42.92,71.66,18.95,0.92,7.65,51.58,83,Satisfactory
32.97,57.62,16.57,0.83,7.72,55.43,69,Satisfactory
38.13,68.97,24.45,1.04,7.37,47.23,73,Satisfactory
30.37,53.71,20.46,0.88,9.16,44.03,65,Satisfactory
36.27,62.33,19.56,1,8.28,41.08,69,Satisfactory
27.97,60.73,17.95,0.87,8.51,46.71,71,Satisfactory
32,56.28,16.95,0.92,9.66,40.6,63,Satisfactory
38.32,61.92,17.99,0.98,10.1,48.19,70,Satisfactory
36.14,60.54,18.42,0.95,10.59,51.13,68,Satisfactory
98.87,134.53,23.62,1.29,10.76,52.3,215,Poor
39.01,70.15,23.63,1.02,11.91,46.07,84,Satisfactory
36.41,64.86,22.49,1.09,10.17,44.08,72,Satisfactory
42.33,69.38,21.5,1.15,8.53,43.74,73,Satisfactory
37.2,63.63,22.65,0.87,5.63,48.64,83,Satisfactory
44.53,70.41,20.72,0.86,4.36,50.41,82,Satisfactory
51.95,80.15,17.85,1.02,8.11,46.08,85,Satisfactory
58.39,82.96,23.93,0.95,5.11,52.61,108,Moderate
42.38,67.89,23.28,0.73,5.63,63,100,Satisfactory
40.38,67.59,25.06,0.66,6.48,69.11,98,Satisfactory
48.83,74.67,27.54,0.82,6.87,55.25,89,Satisfactory
38.85,62.19,25.97,0.79,7.58,43.76,81,Satisfactory
44.96,68.21,26.83,1.01,6.61,47.92,92,Satisfactory
32.33,49.54,22.12,0.75,5.49,55.44,89,Satisfactory
36.26,58.64,25.2,0.99,5.74,42.28,86,Satisfactory
36.83,61.57,27.32,1.02,6.29,51.43,89,Satisfactory
38.81,60.79,24.06,1.03,5.08,54.66,92,Satisfactory
36.46,59.85,24.81,1.1,6.73,51.53,102,Moderate
38.7,68.88,28.39,1.29,5.78,46.5,93,Satisfactory
42.26,123.28,24.9,1.07,6.48,52.67,126,Moderate
32.56,55.13,17.26,0.98,6.67,50.62,100,Satisfactory
30.9,59.61,23.26,1.39,5.51,47.03,96,Satisfactory
28.39,50.14,24.1,1.82,4.75,35.92,100,Satisfactory
40.19,88.17,24.17,2.17,3.82,29.52,107,Moderate
37.47,63.93,27.82,1.52,4.91,31.83,110,Moderate
30.49,58.67,19.07,0.73,4.42,27.06,76,Satisfactory
32.73,55.47,15.07,0.84,6.27,24.6,64,Satisfactory
28.37,54.46,10.35,0.97,6.45,30.78,64,Satisfactory
26.95,54.84,15.07,1.05,6.92,37.24,68,Satisfactory
37.64,62.34,18.15,1.08,6.41,39.97,73,Satisfactory
29.75,56.42,17.57,1.1,6.12,40.62,74,Satisfactory
31.49,59.96,17.69,1.05,7.67,44.33,74,Satisfactory
29.1,54.95,19.15,1.08,7.02,50.3,87,Satisfactory
31.04,60.48,15.33,0.92,8.57,47,85,Satisfactory
25.49,53.51,11.74,0.74,8.75,43.06,60,Satisfactory
30.67,60.2,16.04,0.93,8.27,45.65,62,Satisfactory
39.09,70.74,15.24,1.03,7.16,41.94,74,Satisfactory
20.54,47.79,16.74,1.04,7.17,41.09,67,Satisfactory
25.51,52.54,15.12,0.97,7.53,45.49,68,Satisfactory
31.27,61.65,16.67,1.06,6.45,45.88,77,Satisfactory
30.55,59.67,13.65,0.97,5.17,42.77,71,Satisfactory
27.46,49.53,10.02,0.88,5.66,45.7,66,Satisfactory
27.12,54.5,11.21,0.96,5.54,40.42,65,Satisfactory
21.74,41.48,8.39,0.87,6.32,42.23,57,Satisfactory
25.26,46.73,7.82,0.85,5.9,38.14,68,Satisfactory
25.07,46.63,8.44,0.88,5.55,42.63,70,Satisfactory
29.67,52.78,8.37,0.96,4.42,53.93,74,Satisfactory
28.9,54.61,8.43,0.94,5.04,49.23,78,Satisfactory
18.2,45.16,9.41,0.77,5.81,36.25,60,Satisfactory
20.38,48.86,8.49,0.72,7.88,35.2,52,Satisfactory
19.28,49.22,7.91,0.65,6.65,40.33,70,Satisfactory
15.98,48.32,7.98,0.67,6.46,36.55,55,Satisfactory
23.01,56.02,7.13,0.68,7.38,38.57,61,Satisfactory
27.02,56.3,7.28,0.6,6.11,46.56,60,Satisfactory
28.89,55.61,8.15,0.48,5.47,44.84,66,Satisfactory
25.56,46.5,9.01,0.46,4.28,37.6,60,Satisfactory
16.88,31.28,10.18,0.32,4.24,30.17,59,Satisfactory
18.57,35.34,9.56,0.46,6,34.58,53,Satisfactory
18.85,37.62,8.86,0.47,5.79,51.56,61,Satisfactory
19.06,45.18,7.91,0.52,5.76,46.01,63,Satisfactory
17.15,43.1,7.61,0.51,5.4,39.11,56,Satisfactory
20.62,49.68,7.52,0.5,5.29,35.92,55,Satisfactory
22.32,46.43,6.32,0.49,5.43,39.28,58,Satisfactory
24.24,52.42,7.3,0.51,5.7,43.58,63,Satisfactory
23.55,49.73,6.46,0.49,6.31,40.95,66,Satisfactory
18.34,35.83,5.66,0.46,5.28,36.84,52,Satisfactory
15.59,26.06,6.31,0.49,5.9,36.95,50,Good
14.81,26.14,6.76,0.5,6.13,40.74,62,Satisfactory
13.37,21.02,6.13,0.42,5.17,42.84,56,Satisfactory
10.74,20.13,6.07,0.38,5.05,28.32,49,Good
15.01,27.65,7.99,0.48,5.8,29.78,46,Good
13.77,31.6,8.41,0.49,5.74,32.43,53,Satisfactory
15.9,30.51,8.4,0.48,5.72,33.23,51,Satisfactory
15.97,35.6,8.08,0.42,5.17,29.95,50,Good
15.73,38.65,7.8,0.43,5.51,30.46,59,Satisfactory
18.42,41.47,8.36,0.45,5.31,30.76,53,Satisfactory
23.19,57.7,6.97,0.4,5.57,35.45,58,Satisfactory
14.13,34.27,8.98,0.49,5.5,42.41,63,Satisfactory
23.84,44.32,10.01,0.44,5.62,44.55,60,Satisfactory
18.54,34.48,9.67,0.51,5.52,38.97,57,Satisfactory
20.57,48.19,9.52,0.46,5.32,39.23,57,Satisfactory
17.43,43.59,8.01,0.45,5.29,34.11,54,Satisfactory
23.64,48.64,7.73,0.49,5.4,40.83,55,Satisfactory
18.36,47.16,5.68,0.46,5.36,38.72,58,Satisfactory
25.86,47.67,8.81,0.45,5.42,36.06,55,Satisfactory
25.74,54.3,9.57,0.47,5.23,42.54,63,Satisfactory
20.76,45.58,11.07,0.58,5.68,37.83,66,Satisfactory
18.51,47.43,11.05,0.51,6.11,29.32,59,Satisfactory
13.96,36.69,10.21,0.47,5.19,24.44,61,Satisfactory
15.85,39.05,11.5,0.58,5.46,26.44,63,Satisfactory
14.9,37.16,7.09,0.43,5.92,30.16,63,Satisfactory
13.68,34.67,10.53,0.53,5.88,24.78,66,Satisfactory
19.88,52.48,11.7,0.6,5.73,26.32,65,Satisfactory
12.83,29.49,10.69,0.57,6.3,27.01,47,Good
15.39,38.91,11,0.53,5.26,28.47,53,Satisfactory
16.76,40.97,11.74,0.49,6.17,34.35,58,Satisfactory
15.99,31.34,10.75,0.56,5.78,43.58,59,Satisfactory
15.08,40.82,6.28,0.43,5.91,48.44,60,Satisfactory
15.7,33.81,10.31,0.53,4.94,47.64,64,Satisfactory
20.75,44.22,9.92,0.49,4.88,37.95,62,Satisfactory
20.26,39.46,10.53,0.52,5.15,31.41,56,Satisfactory
12.19,29.47,11.68,0.5,5.09,32.17,48,Good
11.41,30.8,11.6,0.54,5.12,35.45,48,Good
14.91,37.29,10.08,0.51,5.73,25.23,39,Good
16.15,35.54,6.67,0.43,6.1,32.04,46,Good
18.14,47.13,11.59,0.53,5.78,21.75,50,Good
16.22,35.47,12.74,0.62,5.93,25.07,47,Good
16.68,41.6,12.73,0.54,5.29,27.19,56,Satisfactory
17.4,40.45,12.44,0.56,6.18,27.9,56,Satisfactory
12.51,32.58,12.63,0.64,5.53,24.31,54,Satisfactory
9.86,29.67,11.45,0.61,7.33,26.96,54,Satisfactory
9.51,17.71,5.53,0.43,6.92,34.17,50,Good
9.56,16.64,9.5,0.5,5.32,23.69,42,Good
12.31,22.06,13.1,0.47,4.94,16.83,48,Good
11.92,23.91,9.15,0.25,4.64,14.84,35,Good
16.61,34.41,10.73,0.27,3.39,8.66,32,Good
16.81,36.22,12.68,0.29,3.74,9.92,38,Good
10.76,23.4,12.19,0.46,6.39,23.05,35,Good
23.6,49.5,8.09,0.38,6.87,20.87,41,Good
22.93,45.57,11.56,0.53,6.08,19.07,46,Good
24.21,42.51,15.02,0.61,6.31,16.1,46,Good
28.64,48.84,15.66,0.54,6.27,12.38,49,Good
26.26,46.15,11.41,0.46,6.22,17.69,52,Satisfactory
17.45,34.44,7.41,0.42,7.35,23.68,38,Good
28.24,47.31,13.69,0.65,7.19,21.01,45,Good
24.39,46.31,12.67,0.58,7.66,17.99,51,Satisfactory
27.92,57.72,12.51,0.54,5.72,15.06,58,Satisfactory
23.96,48.74,12.01,0.55,6.18,19.28,57,Satisfactory
20.32,41.01,11.08,0.43,6.04,20.45,50,Good
19.9,40.99,11.77,0.56,5.35,20.2,43,Good
15.74,31.24,7.52,0.38,5.56,20.74,42,Good
16.89,34.27,10.63,0.56,4.98,23.96,40,Good
28.45,54.74,14.36,0.67,5.36,26.45,50,Good
34.68,67.22,12.35,0.5,6.54,23.23,70,Satisfactory
28.01,51.15,13.57,0.51,6.14,27.5,58,Satisfactory
18.78,32.5,11.17,0.56,6.23,30.8,46,Good
18.06,36.04,9.5,0.61,8.38,29.89,42,Good
22.51,43.97,7.38,0.61,8.32,27.73,43,Good
23.17,46.71,10.75,0.68,8.07,25.61,49,Good
20.66,41.53,9.93,0.53,8.4,26,40,Good
2,35,2.3,0.42,6.15,22.1,41,Good
35.33,84.31,44.35,0.84,5.07,25.24,81,Satisfactory
40.64,92.73,52.89,1.07,6.57,16.24,112,Moderate
33.25,77.65,45.37,1,8.79,18.38,81,Satisfactory
26.64,69.68,36.51,0.88,9.97,27.98,81,Satisfactory
23.92,70.52,39.01,0.89,9.72,24.73,79,Satisfactory
28.42,84.49,42.76,1.09,8.99,27.01,79,Satisfactory
35.71,75.77,48.4,1.07,9.33,28.83,90,Satisfactory
37.09,98.23,49.9,1.09,9.28,33.36,93,Satisfactory
43.67,103.08,49.19,1.02,6.74,26.01,112,Moderate
44.76,111.15,47.01,1.1,4.76,33.86,104,Moderate
41.11,94.44,48.83,1.1,7.73,29.34,102,Moderate
46.5,96.07,49.36,1.09,11.05,39.16,95,Satisfactory
33.54,80.51,65.03,1.9,11.57,28.7,127,Moderate
11.98,103.34,37.86,0.95,19.13,67.74,135,Moderate
27.32,83.02,37.5,0.78,18.54,47.74,105,Moderate
22.75,58.38,37.72,0.79,25.13,32.89,84,Satisfactory
23.34,80.58,58.13,1.34,31.7,42.77,155,Moderate
24.49,66.8,43.69,0.94,35.21,28.28,138,Moderate
21.85,68.36,31.72,0.98,28.09,18.39,78,Satisfactory
23.4,81.96,29.87,1.11,31.45,20.92,79,Satisfactory
29.12,77.05,30.77,0.89,26.82,41.79,95,Satisfactory
22.44,68.42,37.52,1.15,30.72,37.79,90,Satisfactory
23.82,62.12,34.3,1.05,38.43,24.1,105,Moderate
16.53,44.53,29.24,0.94,46.26,16.92,67,Satisfactory
18.76,43.55,29.85,1.04,29.69,13.1,73,Satisfactory
23.64,52.09,31.32,1.1,26.89,13.39,79,Satisfactory
27.8,82.45,34.95,1.25,32.89,17.76,89,Satisfactory
24.73,89.99,33.23,1.17,32.63,21.29,95,Satisfactory
25.74,86.21,31.69,0.96,34.28,25.35,89,Satisfactory
30.37,92.09,34.63,1.07,27.96,22.94,94,Satisfactory
36.85,103.97,43.12,1.25,44.65,28.44,103,Moderate
23.77,96.36,33.73,1.09,37.9,24.9,101,Moderate
23.39,85.46,29.54,0.64,35.36,29.24,93,Satisfactory
39.42,107.82,53,0.62,47.11,28.33,85,Satisfactory
34.14,106.86,41.82,1.18,31.44,36.75,106,Moderate
28.14,93.6,34.82,1.02,35.15,35.95,101,Moderate
27.92,78.98,35.64,1.07,35.46,25.98,89,Satisfactory
25.7,80.46,39.56,1.15,26.2,24.28,83,Satisfactory
28.17,101.92,38.75,1.03,32.12,28.17,90,Satisfactory
26.93,102.19,38.95,1.1,39.42,33.16,102,Moderate
33.79,101.42,38.88,1.11,39.92,47.65,102,Moderate
33.73,102.06,33.98,1.02,35.43,42.24,102,Moderate
38.2,107.83,33.87,0.98,31.97,57.54,111,Moderate
47.01,111.73,36.96,1.17,37.63,49.99,108,Moderate
31.59,97.97,33.61,0.87,37.4,44.39,102,Moderate
30.39,89.86,38.65,0.86,38.41,42.86,93,Satisfactory
30.35,77.62,35.76,0.79,28.78,44.58,87,Satisfactory
32.44,72.64,28.77,0.64,30.59,41.06,87,Satisfactory
17.78,63.29,23.5,0.39,28.17,35.82,66,Satisfactory
9.53,32.93,12.87,0.43,11.18,43.5,63,Satisfactory
8.91,34.51,12.77,0.41,11.8,41.29,53,Satisfactory
10.56,35.2,12.97,0.47,12.63,38.43,60,Satisfactory
26.85,54.03,27.72,0.6,27.67,48.49,77,Satisfactory
29.45,66.39,38.84,0.8,37.97,41.44,77,Satisfactory
26.88,74.2,30.88,0.64,36.41,39.52,71,Satisfactory
26.75,57.16,32.96,0.79,27,19.97,68,Satisfactory
37.11,57.14,26.57,0.46,21.12,17.67,67,Satisfactory
42.4,91.61,35.13,0.79,28.26,58.59,102,Moderate
42.73,94.73,37.04,0.66,24.68,46,101,Moderate
42.7,101.98,42.25,0.7,31.11,40.2,98,Satisfactory
46.08,91.88,36.83,0.69,34.53,40.09,96,Satisfactory
63.33,98.79,41.67,1.06,30.31,27.79,98,Satisfactory
52.77,88.89,39.21,0.87,30.83,70.49,160,Moderate
41.43,79.75,33.77,0.71,31.09,72.47,188,Moderate
22.89,54.42,28.03,0.59,18.84,27.81,73,Satisfactory
28.28,55.62,23.62,0.73,15.97,32.27,64,Satisfactory
13.46,27.95,14.2,0.51,12.08,42.39,71,Satisfactory
24.93,47.83,25.39,0.58,20.6,37.3,65,Satisfactory
33.68,71.78,36.89,0.78,35.63,25.04,65,Satisfactory
39.38,79.07,36.34,0.66,41.44,31.44,86,Satisfactory
36.02,92.91,39.78,0.58,25.49,57.61,151,Moderate
13.75,29.45,14.05,0.4,10.11,26.54,49,Good
12.67,27.2,8.62,0.42,15.35,38.02,55,Satisfactory
19.93,33.15,20.31,0.94,15.79,35.97,90,Satisfactory
27.57,55.19,35.71,1.27,19.36,22.13,78,Satisfactory
23.78,51.23,26.18,1.02,15.03,30.47,85,Satisfactory
36.71,64.6,36.36,1.3,19,25.59,89,Satisfactory
62.52,103.15,56.17,1.91,20.52,16.48,108,Moderate
72.4,118.07,45.89,1.44,11.11,21.68,130,Moderate
60.73,92.72,44.06,1.28,18.29,25.04,113,Moderate
54.76,96.82,50.32,1.3,22.54,17.98,104,Moderate
40.24,72.92,38.29,1.01,16.68,25.81,94,Satisfactory
71.57,99.21,43.55,1.18,16.61,53.92,132,Moderate
42.06,113.21,43.26,0.82,29,42.97,133,Moderate
44.1,93.36,45.35,1.03,24.17,25.85,104,Moderate
53.43,101.42,44.43,1.03,25.07,20.23,100,Satisfactory
51.42,94.82,41.1,0.97,17.9,31.39,105,Moderate
37.61,79.35,42.34,0.76,13.62,19.19,85,Satisfactory
50.36,102.59,50.06,1.23,20.11,11.78,95,Satisfactory
43.12,87.66,42.1,0.82,19.9,16.01,97,Satisfactory
45.73,92.35,40.62,1.06,22.14,26.02,90,Satisfactory
43.88,83.88,30.35,1.15,11.31,28.35,108,Moderate
89.96,94,88.72,1.34,17.6,14.47,110,Moderate
65.83,112.08,45.39,1.1,14.24,47.41,123,Moderate
66.14,105.53,50.18,1.04,12.48,42.08,121,Moderate
64.67,112.79,56.35,1.13,15.17,43.97,116,Moderate
64.92,101.08,60.75,1.23,13.5,33.92,118,Moderate
66.93,100.71,68.56,1.34,18.09,28.29,122,Moderate
62.97,103.08,67.64,1.19,26.49,30,109,Moderate
63.12,103.67,83.01,1.5,33.28,38.47,126,Moderate
60.85,108.64,62.1,1.29,22.65,39.3,142,Moderate
63.31,96.76,67.62,1.21,15.88,44.27,110,Moderate
47.62,101.06,26.48,0.8,12.67,53.25,104,Moderate
44.65,76.94,32.65,1.01,6.99,53.31,147,Moderate
44.44,81.9,25,0.86,7.73,26.08,91,Satisfactory
44.81,74.15,24.3,0.79,14.42,44.42,76,Satisfactory
58.43,96.69,29.01,0.97,10.38,52.16,89,Satisfactory
64.91,93.18,43.66,1.06,11.89,38.43,117,Moderate
37.5,65.46,19.09,0.77,7.61,34.08,82,Satisfactory
29.34,53.15,18.55,0.77,9.45,36.52,67,Satisfactory
12.94,30.1,17.48,0.67,5.62,24.79,55,Satisfactory
18.14,36.89,21.59,0.71,8.4,31.53,56,Satisfactory
48.11,92.4,45.09,1.05,14.04,38.94,83,Satisfactory
71.88,112.68,54.12,1.21,12.59,40.8,113,Moderate
67.16,105.6,70.94,1.46,18.95,34.74,133,Moderate
63.98,104.47,71.81,1.61,26.27,39.16,114,Moderate
